tic,toi,label,period_days,power
311183180,TOI 550.02,stitched,18.681629438860426,0.10997469712277821
311183180,TOI 550.02,stitched,13.24953177646198,0.1082415098968775
311183180,TOI 550.02,stitched,12.107582144218282,0.08978487639576854
