tic,toi,label,period_days,SDE,T0_BTJD
37749396,Target B,S3,2.6226266949408927,7.677681230581442,1387.5101870566077
37749396,Target B,S3,2.6226266949408927,7.677681230581442,1387.5101870566077
37749396,Target B,S3,2.6226266949408927,7.677681230581442,1387.5101870566077
37749396,Target B,S3,6.733318783632274,7.2353573226276335,1392.2971023311334
37749396,Target B,S3,6.733318783632274,7.2353573226276335,1392.2971023311334
37749396,Target B,S3,6.733318783632274,7.2353573226276335,1392.2971023311334
