tic,toi,label,period_days,power
119584412,TOI 1801.01,stitched,16.026305261052208,0.026573448975326087
119584412,TOI 1801.01,stitched,16.012585430905148,0.026509501403382832
119584412,TOI 1801.01,stitched,15.02620524104821,0.026482235789126177
