tic,toi,label,period_days,SDE,T0_BTJD
37749396,Target B,S42,4.2895131302746,5.3963034052690935,2449.5233405851272
37749396,Target B,S42,4.2895131302746,5.3963034052690935,2449.5233405851272
37749396,Target B,S42,4.2895131302746,5.3963034052690935,2449.5233405851272
37749396,Target B,S42,8.57691426774652,7.765281569222726,2453.8129596366443
37749396,Target B,S42,8.57691426774652,7.765281569222726,2453.8129596366443
37749396,Target B,S42,8.57691426774652,7.765281569222726,2453.8129596366443
