tic,toi,label,period_days,power
119584412,TOI 1801.01,S49,5.351808634772461,0.02306790028459523
119584412,TOI 1801.01,S49,5.43432238706451,0.022685047235385024
119584412,TOI 1801.01,S49,5.211535255875979,0.022360487974532033
119584412,TOI 1801.01,S49,5.371769268028455,0.023208371969113285
119584412,TOI 1801.01,S49,5.4347662844253755,0.02281534517688285
119584412,TOI 1801.01,S49,5.312972052724664,0.022643927135713948
