tic,toi,label,period_days,power
37749396,Target B,S70,13.471963313573601,0.016054231778295177
37749396,Target B,S70,10.69102883249934,0.014132665286140801
37749396,Target B,S70,10.824272988470442,0.013744696261798568
37749396,Target B,S70,7.830164686765425,0.011852251064001725
37749396,Target B,S70,6.737303769829489,0.010899063649853841
37749396,Target B,S70,8.03452079318434,0.01081985889589162
