tic,toi,label,period_days,power
37749396,Target B,stitched,13.471594318863772,0.014835053534519341
37749396,Target B,stitched,15.679735947189437,0.013576350250855601
37749396,Target B,stitched,10.689137827565514,0.01325169252395023
