tic,toi,label,period_days,power
311183180,TOI 550.02,S5,12.030445036812369,0.0634874949474439
311183180,TOI 550.02,S5,9.341243211231983,0.05830789392921694
311183180,TOI 550.02,S5,6.228162028131175,0.05084955260016048
